"","diocese ID","root no","year","name"
"2737","kc.ks","46","1857",NA
"2738","kc.ks","46","1856",NA
"2739","kc.ks","46","1855",NA
"2740","kc.ks","46","1854",NA
"2741","kc.ks","46","1853",NA
"2742","kc.ks","46","1852",NA
"2743","kc.ks","46","1851",NA
"2744","kc.ks","46","1850",NA
"2745","kc.ks","46","1849",NA
"2746","kc.ks","46","1848",NA
"2747","kc.ks","46","1847",NA
"2748","kc.ks","46","1846",NA
"2749","kc.ks","46","1845",NA
"2750","kc.ks","46","1844",NA
"2751","kc.ks","46","1843",NA
"2752","kc.ks","46","1842",NA
"2753","kc.ks","46","1841",NA
"2754","kc.ks","46","1840",NA
"2755","kc.ks","46","1839",NA
"2756","kc.ks","46","1838",NA
"2757","kc.ks","46","1837",NA
"2758","kc.ks","46","1836",NA
"2759","kc.ks","46","1835",NA
"2760","kc.ks","46","1834",NA
"2761","lac.wi","47","1895","La Crosse"
"2762","lac.wi","47","1894","La Crosse"
"2763","lac.wi","47","1893","La Crosse"
"2764","lac.wi","47","1892",NA
"2765","lac.wi","47","1891","La Crosse"
"2766","lac.wi","47","1890","La Crosse"
"2767","lac.wi","47","1889","La Crosse"
"2768","lac.wi","47","1888","La Crosse"
"2769","lac.wi","47","1887","La Crosse"
"2770","lac.wi","47","1886","La Crosse"
"2771","lac.wi","47","1885","La Crosse"
"2772","lac.wi","47","1884","La Crosse"
"2773","lac.wi","47","1883","La Crosse"
"2774","lac.wi","47","1881","La Crosse"
"2775","lac.wi","47","1880","La Crosse"
"2776","lac.wi","47","1879","La Crosse"
"2777","lac.wi","47","1878","La Crosse"
"2778","lac.wi","47","1877","La Crosse"
"2779","lac.wi","47","1876","La Crosse"
"2780","lac.wi","47","1875","La Crosse"
"2781","lac.wi","47","1874","La Crosse"
"2782","lac.wi","47","1873","La Crosse"
"2783","lac.wi","47","1872","La Crosse"
"2784","lac.wi","47","1871","La Crosse"
"2785","lac.wi","47","1870","La Crosse"
"2786","lac.wi","47","1869","La Crosse"
"2787","lac.wi","47","1868",NA
"2788","lac.wi","47","1867",NA
"2789","lac.wi","47","1866",NA
"2790","lac.wi","47","1865",NA
"2791","lac.wi","47","1864",NA
"2792","lac.wi","47","TIME GAP (Civil War)",NA
"2793","lac.wi","47","1861",NA
"2794","lac.wi","47","1860",NA
"2795","lac.wi","47","1859",NA
"2796","lac.wi","47","1858",NA
"2797","lac.wi","47","1857",NA
"2798","lac.wi","47","1856",NA
"2799","lac.wi","47","1855",NA
"2800","lac.wi","47","1854",NA
"2801","lac.wi","47","1853",NA
"2802","lac.wi","47","1852",NA
"2803","lac.wi","47","1851",NA
"2804","lac.wi","47","1850",NA
"2805","lac.wi","47","1849",NA
"2806","lac.wi","47","1848",NA
"2807","lac.wi","47","1847",NA
"2808","lac.wi","47","1846",NA
"2809","lac.wi","47","1845",NA
"2810","lac.wi","47","1844",NA
"2811","lac.wi","47","1843",NA
"2812","lac.wi","47","1842",NA
"2813","lac.wi","47","1841",NA
"2814","lac.wi","47","1840",NA
"2815","lac.wi","47","1839",NA
"2816","lac.wi","47","1838",NA
"2817","lac.wi","47","1837",NA
"2818","lac.wi","47","1836",NA
"2819","lac.wi","47","1835",NA
"2820","lac.wi","47","1834",NA
"2821","lin.ne","48","1895","Lincoln"
"2822","lin.ne","48","1894","Lincoln"
"2823","lin.ne","48","1893","Lincoln"
"2824","lin.ne","48","1892",NA
"2825","lin.ne","48","1891","Lincoln"
"2826","lin.ne","48","1890","Lincoln"
"2827","lin.ne","48","1889","Lincoln"
"2828","lin.ne","48","1888","Lincoln"
"2829","lin.ne","48","1887",NA
"2830","lin.ne","48","1886",NA
"2831","lin.ne","48","1885",NA
"2832","lin.ne","48","1884",NA
"2833","lin.ne","48","1883",NA
"2834","lin.ne","48","1881",NA
"2835","lin.ne","48","1880",NA
"2836","lin.ne","48","1879",NA
"2837","lin.ne","48","1878",NA
"2838","lin.ne","48","1877",NA
"2839","lin.ne","48","1876",NA
"2840","lin.ne","48","1875",NA
"2841","lin.ne","48","1874",NA
"2842","lin.ne","48","1873",NA
"2843","lin.ne","48","1872",NA
"2844","lin.ne","48","1871",NA
"2845","lin.ne","48","1870",NA
"2846","lin.ne","48","1869",NA
"2847","lin.ne","48","1868",NA
"2848","lin.ne","48","1867",NA
"2849","lin.ne","48","1866",NA
"2850","lin.ne","48","1865",NA
"2851","lin.ne","48","1864",NA
"2852","lin.ne","48","TIME GAP (Civil War)",NA
"2853","lin.ne","48","1861",NA
"2854","lin.ne","48","1860",NA
"2855","lin.ne","48","1859",NA
"2856","lin.ne","48","1858",NA
"2857","lin.ne","48","1857",NA
"2858","lin.ne","48","1856",NA
"2859","lin.ne","48","1855",NA
"2860","lin.ne","48","1854",NA
"2861","lin.ne","48","1853",NA
"2862","lin.ne","48","1852",NA
"2863","lin.ne","48","1851",NA
"2864","lin.ne","48","1850",NA
"2865","lin.ne","48","1849",NA
"2866","lin.ne","48","1848",NA
"2867","lin.ne","48","1847",NA
"2868","lin.ne","48","1846",NA
"2869","lin.ne","48","1845",NA
"2870","lin.ne","48","1844",NA
"2871","lin.ne","48","1843",NA
"2872","lin.ne","48","1842",NA
"2873","lin.ne","48","1841",NA
"2874","lin.ne","48","1840",NA
"2875","lin.ne","48","1839",NA
"2876","lin.ne","48","1838",NA
"2877","lin.ne","48","1837",NA
"2878","lin.ne","48","1836",NA
"2879","lin.ne","48","1835",NA
"2880","lin.ne","48","1834",NA
"2881","lit.ar","49","1895","Little Rock"
"2882","lit.ar","49","1894","Little Rock"
"2883","lit.ar","49","1893","Little Rock"
"2884","lit.ar","49","1892",NA
"2885","lit.ar","49","1891","Little Rock"
"2886","lit.ar","49","1890","Little Rock"
"2887","lit.ar","49","1889","Little Rock"
"2888","lit.ar","49","1888","Little Rock"
"2889","lit.ar","49","1887","Little Rock"
"2890","lit.ar","49","1886","Little Rock"
"2891","lit.ar","49","1885","Little Rock"
"2892","lit.ar","49","1884","Little Rock"
"2893","lit.ar","49","1883","Little Rock"
"2894","lit.ar","49","1881","Little Rock"
"2895","lit.ar","49","1880","Little Rock"
"2896","lit.ar","49","1879","Little Rock"
"2897","lit.ar","49","1878","Little Rock"
"2898","lit.ar","49","1877","Little Rock"
"2899","lit.ar","49","1876","Little Rock"
"2900","lit.ar","49","1875","Little Rock"
"2901","lit.ar","49","1874","Little Rock"
"2902","lit.ar","49","1873","Little Rock"
"2903","lit.ar","49","1872","Little Rock"
"2904","lit.ar","49","1871","Little Rock"
"2905","lit.ar","49","1870","Little Rock"
"2906","lit.ar","49","1869","Little Rock"
"2907","lit.ar","49","1868","Little Rock"
"2908","lit.ar","49","1867","Little Rock"
"2909","lit.ar","49","1866","Little Rock"
"2910","lit.ar","49","1865","Little Rock"
"2911","lit.ar","49","1864","Little Rock"
"2912","lit.ar","49","TIME GAP (Civil War)",NA
"2913","lit.ar","49","1861","Little Rock"
"2914","lit.ar","49","1860","Little Rock"
"2915","lit.ar","49","1859","Little Rock"
"2916","lit.ar","49","1858","Little Rock"
"2917","lit.ar","49","1857","Little Rock"
"2918","lit.ar","49","1856","Little Rock"
"2919","lit.ar","49","1855","Little Rock"
"2920","lit.ar","49","1854","Little Rock"
"2921","lit.ar","49","1853","Little Rock (1980"
"2922","lit.ar","49","1852","Little Rock"
"2923","lit.ar","49","1851","Little Rock"
"2924","lit.ar","49","1850","Little Rock"
"2925","lit.ar","49","1849","Little Rock"
"2926","lit.ar","49","1848","Little Rock"
"2927","lit.ar","49","1847","Little Rock"
"2928","lit.ar","49","1846","Little Rock"
"2929","lit.ar","49","1845","Little Rock"
"2930","lit.ar","49","1844","Little Rock"
"2931","lit.ar","49","1843",NA
"2932","lit.ar","49","1842",NA
"2933","lit.ar","49","1841",NA
"2934","lit.ar","49","1840",NA
"2935","lit.ar","49","1839",NA
"2936","lit.ar","49","1838",NA
"2937","lit.ar","49","1837",NA
"2938","lit.ar","49","1836",NA
"2939","lit.ar","49","1835",NA
"2940","lit.ar","49","1834",NA
"2941","lou.ky","50","1895","Louisville"
"2942","lou.ky","50","1894","Louisville"
"2943","lou.ky","50","1893","Louisville"
"2944","lou.ky","50","1892",NA
"2945","lou.ky","50","1891","Louisville"
"2946","lou.ky","50","1890","Louisville"
"2947","lou.ky","50","1889","Louisville"
"2948","lou.ky","50","1888","Louisville"
"2949","lou.ky","50","1887","Louisville"
"2950","lou.ky","50","1886","Louisville"
"2951","lou.ky","50","1885","Louisville"
"2952","lou.ky","50","1884","Louisville"
"2953","lou.ky","50","1883","Louisville"
"2954","lou.ky","50","1881","Louisville"
"2955","lou.ky","50","1880","Louisville"
"2956","lou.ky","50","1879","Louisville"
"2957","lou.ky","50","1878","Louisville"
"2958","lou.ky","50","1877","Louisville"
"2959","lou.ky","50","1876","Louisville"
"2960","lou.ky","50","1875","Louisville"
"2961","lou.ky","50","1874","Louisville"
"2962","lou.ky","50","1873","Louisville"
"2963","lou.ky","50","1872","Louisville"
"2964","lou.ky","50","1871","Louisville"
"2965","lou.ky","50","1870","Louisville"
"2966","lou.ky","50","1869","Louisville"
"2967","lou.ky","50","1868","Louisville"
"2968","lou.ky","50","1867","Louisville"
"2969","lou.ky","50","1866","Louisville"
"2970","lou.ky","50","1865","Louisville"
"2971","lou.ky","50","1864","Louisville"
"2972","lou.ky","50","TIME GAP (Civil War)",NA
"2973","lou.ky","50","1861","Louisville"
"2974","lou.ky","50","1860","Louisville"
"2975","lou.ky","50","1859","Louisville"
"2976","lou.ky","50","1858","Louisville"
"2977","lou.ky","50","1857","Louisville"
"2978","lou.ky","50","1856","Louisville"
"2979","lou.ky","50","1855","Louisville"
"2980","lou.ky","50","1854","Louisville"
"2981","lou.ky","50","1853","Louisville"
"2982","lou.ky","50","1852","Louisville"
"2983","lou.ky","50","1851","Louisville"
"2984","lou.ky","50","1850","Louisville"
"2985","lou.ky","50","1849","Louisville"
"2986","lou.ky","50","1848","Louisville"
"2987","lou.ky","50","1847","Louisville"
"2988","lou.ky","50","1846","Louisville"
"2989","lou.ky","50","1845","Louisville"
"2990","lou.ky","50","1844","Louisville"
"2991","lou.ky","50","1843","Louisville"
"2992","lou.ky","50","1842","Bardstown"
"2993","lou.ky","50","1841","Bardstown"
"2994","lou.ky","50","1840","Bardstown"
"2995","lou.ky","50","1839","Bardstown"
"2996","lou.ky","50","1838","Bardstown"
"2997","lou.ky","50","1837","Bardstown"
"2998","lou.ky","50","1836","Bardstown"
"2999","lou.ky","50","1835","Bardstown"
"3000","lou.ky","50","1834","Bardstown"
"3001","man.nh","51","1895","Manchester"
"3002","man.nh","51","1894","Manchester"
"3003","man.nh","51","1893","Manchester"
"3004","man.nh","51","1892",NA
"3005","man.nh","51","1891","Manchester"
"3006","man.nh","51","1890","Manchester"
"3007","man.nh","51","1889","Manchester"
"3008","man.nh","51","1888","Manchester"
"3009","man.nh","51","1887","Manchester"
"3010","man.nh","51","1886","Manchester"
"3011","man.nh","51","1885","Manchester"
"3012","man.nh","51","1884",NA
"3013","man.nh","51","1883",NA
"3014","man.nh","51","1881",NA
"3015","man.nh","51","1880",NA
"3016","man.nh","51","1879",NA
"3017","man.nh","51","1878",NA
"3018","man.nh","51","1877",NA
"3019","man.nh","51","1876",NA
"3020","man.nh","51","1875",NA
"3021","man.nh","51","1874",NA
"3022","man.nh","51","1873",NA
"3023","man.nh","51","1872",NA
"3024","man.nh","51","1871",NA
"3025","man.nh","51","1870",NA
"3026","man.nh","51","1869",NA
"3027","man.nh","51","1868",NA
"3028","man.nh","51","1867",NA
"3029","man.nh","51","1866",NA
"3030","man.nh","51","1865",NA
"3031","man.nh","51","1864",NA
"3032","man.nh","51","TIME GAP (Civil War)",NA
"3033","man.nh","51","1861",NA
"3034","man.nh","51","1860",NA
"3035","man.nh","51","1859",NA
"3036","man.nh","51","1858",NA
"3037","man.nh","51","1857",NA
"3038","man.nh","51","1856",NA
"3039","man.nh","51","1855",NA
"3040","man.nh","51","1854",NA
"3041","man.nh","51","1853",NA
"3042","man.nh","51","1852",NA
"3043","man.nh","51","1851",NA
"3044","man.nh","51","1850",NA
"3045","man.nh","51","1849",NA
"3046","man.nh","51","1848",NA
"3047","man.nh","51","1847",NA
"3048","man.nh","51","1846",NA
"3049","man.nh","51","1845",NA
"3050","man.nh","51","1844",NA
"3051","man.nh","51","1843",NA
"3052","man.nh","51","1842",NA
"3053","man.nh","51","1841",NA
"3054","man.nh","51","1840",NA
"3055","man.nh","51","1839",NA
"3056","man.nh","51","1838",NA
"3057","man.nh","51","1837",NA
"3058","man.nh","51","1836",NA
"3059","man.nh","51","1835",NA
"3060","man.nh","51","1834",NA
"3061","mar.mi","52","1895","Marquette"
"3062","mar.mi","52","1894","Marquette"
"3063","mar.mi","52","1893","Marquette"
"3064","mar.mi","52","1892",NA
"3065","mar.mi","52","1891","Marquette"
"3066","mar.mi","52","1890","Marquette"
"3067","mar.mi","52","1889","Marquette"
"3068","mar.mi","52","1888","Marquette"
"3069","mar.mi","52","1887","Marquette"
"3070","mar.mi","52","1886","Marquette"
"3071","mar.mi","52","1885","Marquette"
"3072","mar.mi","52","1884","Marquette"
"3073","mar.mi","52","1883","Marquette and Sault-Sainte-Marie"
"3074","mar.mi","52","1881","Marquette and Sault-Sainte-Marie"
"3075","mar.mi","52","1880","Marquette and Sault-Sainte-Marie"
"3076","mar.mi","52","1879","Marquette and Sault-Sainte-Marie"
"3077","mar.mi","52","1878","Marquette"
"3078","mar.mi","52","1877","Marquette"
"3079","mar.mi","52","1876","Marquette"
"3080","mar.mi","52","1875","Marquette"
"3081","mar.mi","52","1874","Marquette"
"3082","mar.mi","52","1873","Marquette"
"3083","mar.mi","52","1872","Marquette"
"3084","mar.mi","52","1871","Marquette"
"3085","mar.mi","52","1870","Marquette and Saut-Sainte-Marie"
"3086","mar.mi","52","1869","Marquette"
"3087","mar.mi","52","1868","Marquette and Saut-Sainte-Marie"
"3088","mar.mi","52","1867","Marquette"
"3089","mar.mi","52","1866","Saut Sainte Marie"
"3090","mar.mi","52","1865","Saut-Saint-Marie"
"3091","mar.mi","52","1864","Saut-Saint-Marie"
"3092","mar.mi","52","TIME GAP (Civil War)",NA
"3093","mar.mi","52","1861","Saut. Ste. Marie"
"3094","mar.mi","52","1860","Saut Ste. Marie"
"3095","mar.mi","52","1859","Saut Sainte Marie"
"3096","mar.mi","52","1858","St. Mary's"
"3097","mar.mi","52","1857","Apostolic Vicariate of Upper Michigan"
"3098","mar.mi","52","1856","Apostolic Vicariate of Upper Michigan"
"3099","mar.mi","52","1855","Apostolic Vicariate of Upper Michigan"
"3100","mar.mi","52","1854","Apostolic Vicariate of Upper Michigan"
"3101","mar.mi","52","1853",NA
"3102","mar.mi","52","1852",NA
"3103","mar.mi","52","1851",NA
"3104","mar.mi","52","1850",NA
"3105","mar.mi","52","1849",NA
"3106","mar.mi","52","1848",NA
"3107","mar.mi","52","1847",NA
"3108","mar.mi","52","1846",NA
"3109","mar.mi","52","1845",NA
"3110","mar.mi","52","1844",NA
"3111","mar.mi","52","1843",NA
"3112","mar.mi","52","1842",NA
"3113","mar.mi","52","1841",NA
"3114","mar.mi","52","1840",NA
"3115","mar.mi","52","1839",NA
"3116","mar.mi","52","1838",NA
"3117","mar.mi","52","1837",NA
"3118","mar.mi","52","1836",NA
"3119","mar.mi","52","1835",NA
"3120","mar.mi","52","1834",NA
"3121","mob.al","53","1895","Mobile"
"3122","mob.al","53","1894","Mobile"
"3123","mob.al","53","1893","Mobile"
"3124","mob.al","53","1892",NA
"3125","mob.al","53","1891","Mobile"
"3126","mob.al","53","1890","Mobile"
"3127","mob.al","53","1889","Mobile"
"3128","mob.al","53","1888","Mobile"
"3129","mob.al","53","1887","Mobile"
"3130","mob.al","53","1886","Mobile"
"3131","mob.al","53","1885","Mobile"
"3132","mob.al","53","1884","Mobile"
"3133","mob.al","53","1883","Mobile"
"3134","mob.al","53","1881","Mobile"
"3135","mob.al","53","1880","Mobile"
"3136","mob.al","53","1879","Mobile"
"3137","mob.al","53","1878","Mobile"
"3138","mob.al","53","1877","Mobile"
"3139","mob.al","53","1876","Mobile"
"3140","mob.al","53","1875","Mobile"
"3141","mob.al","53","1874","Mobile"
"3142","mob.al","53","1873","Mobile"
"3143","mob.al","53","1872","Mobile"
"3144","mob.al","53","1871","Mobile"
"3145","mob.al","53","1870","Mobile"
"3146","mob.al","53","1869","Mobile"
"3147","mob.al","53","1868","Mobile"
"3148","mob.al","53","1867","Mobile"
"3149","mob.al","53","1866","Mobile"
"3150","mob.al","53","1865","Mobile"
"3151","mob.al","53","1864","Mobile"
"3152","mob.al","53","TIME GAP (Civil War)",NA
"3153","mob.al","53","1861","Mobile"
"3154","mob.al","53","1860","Mobile"
"3155","mob.al","53","1859","Mobile"
"3156","mob.al","53","1858","Mobile"
"3157","mob.al","53","1857","Mobile"
"3158","mob.al","53","1856","Mobile"
"3159","mob.al","53","1855","Mobile"
"3160","mob.al","53","1854","Mobile"
"3161","mob.al","53","1853","Mobile"
"3162","mob.al","53","1852","Mobile"
"3163","mob.al","53","1851","Mobile"
"3164","mob.al","53","1850","Mobile"
"3165","mob.al","53","1849","Mobile"
"3166","mob.al","53","1848","Mobile"
"3167","mob.al","53","1847","Mobile"
"3168","mob.al","53","1846","Mobile"
"3169","mob.al","53","1845","Mobile"
"3170","mob.al","53","1844","Mobile"
"3171","mob.al","53","1843","Mobile"
"3172","mob.al","53","1842","Mobile"
"3173","mob.al","53","1841","Mobile"
"3174","mob.al","53","1840","Mobile"
"3175","mob.al","53","1839","Mobile"
"3176","mob.al","53","1838","Mobile"
"3177","mob.al","53","1837","Mobile"
"3178","mob.al","53","1836","Mobile"
"3179","mob.al","53","1835","Mobile"
"3180","mob.al","53","1834","Mobile"
"3181","mon.ca","54","1895","Monterey and Los Angeles"
"3182","mon.ca","54","1894","Monterey and Los Angeles"
"3183","mon.ca","54","1893","Monterey and Los Angeles"
"3184","mon.ca","54","1892",NA
"3185","mon.ca","54","1891","Monterey and Los Angeles"
"3186","mon.ca","54","1890","Monterey and Los Angeles"
"3187","mon.ca","54","1889","Monterey and Los Angeles"
"3188","mon.ca","54","1888","Monterey and Los Angeles"
"3189","mon.ca","54","1887","Monterey and Los Angeles"
"3190","mon.ca","54","1886","Monterey and Los Angeles"
"3191","mon.ca","54","1885","Monterey and Los Angeles"
"3192","mon.ca","54","1884","Monterey and Los Angeles"
"3193","mon.ca","54","1883","Monterey and Los Angeles"
"3194","mon.ca","54","1881","Monterey and Los Angeles"
"3195","mon.ca","54","1880","Monterey and Los Angeles"
"3196","mon.ca","54","1879","Monterey and Los Angeles"
"3197","mon.ca","54","1878","Monterey and Los Angeles"
"3198","mon.ca","54","1877","Monterey and Los Angeles"
"3199","mon.ca","54","1876","Monterey and Los Angeles"
"3200","mon.ca","54","1875","Monterey and Los Angeles"
"3201","mon.ca","54","1874","Monterey and Los Angeles"
"3202","mon.ca","54","1873","Monterey and Los Angeles"
"3203","mon.ca","54","1872","Monterey and Los Angeles"
"3204","mon.ca","54","1871","Monterey and Los Angeles"
"3205","mon.ca","54","1870","Monterey and Los Angeles"
"3206","mon.ca","54","1869","Monterey and Los Angeles"
"3207","mon.ca","54","1868","Monterey and Los Angeles"
"3208","mon.ca","54","1867","Monterey and Los Angeles"
"3209","mon.ca","54","1866","Monterey and Los Angeles"
"3210","mon.ca","54","1865","Monterey and Los Angeles"
"3211","mon.ca","54","1864","Monterey and Los Angeles"
"3212","mon.ca","54","TIME GAP (Civil War)",NA
"3213","mon.ca","54","1861","Los Angelos and Monterey"
"3214","mon.ca","54","1860","Los Angelos & Monterey"
"3215","mon.ca","54","1859","Monterey"
"3216","mon.ca","54","1858","Monterey"
"3217","mon.ca","54","1857","Monterey"
"3218","mon.ca","54","1856","Monterey"
"3219","mon.ca","54","1855","Monterey"
"3220","mon.ca","54","1854","Monterey"
"3221","mon.ca","54","1853","Monterey"
"3222","mon.ca","54","1852","Monterey"
"3223","mon.ca","54","1851","Monterey"
"3224","mon.ca","54","1850","Upper California and New Mexico"
"3225","mon.ca","54","1849",NA
"3226","mon.ca","54","1848",NA
"3227","mon.ca","54","1847",NA
"3228","mon.ca","54","1846",NA
"3229","mon.ca","54","1845",NA
"3230","mon.ca","54","1844",NA
"3231","mon.ca","54","1843",NA
"3232","mon.ca","54","1842",NA
"3233","mon.ca","54","1841",NA
"3234","mon.ca","54","1840",NA
"3235","mon.ca","54","1839",NA
"3236","mon.ca","54","1838",NA
"3237","mon.ca","54","1837",NA
"3238","mon.ca","54","1836",NA
"3239","mon.ca","54","1835",NA
"3240","mon.ca","54","1834",NA
"3241","nash.tn","55","1895","Nashville"
"3242","nash.tn","55","1894","Nashville"
"3243","nash.tn","55","1893","Nashville"
"3244","nash.tn","55","1892",NA
"3245","nash.tn","55","1891","Nashville"
"3246","nash.tn","55","1890","Nashville"
"3247","nash.tn","55","1889","Nashville"
"3248","nash.tn","55","1888","Nashville"
"3249","nash.tn","55","1887","Nashville"
"3250","nash.tn","55","1886","Nashville"
"3251","nash.tn","55","1885","Nashville"
"3252","nash.tn","55","1884","Nashville"
"3253","nash.tn","55","1883","Nashville"
"3254","nash.tn","55","1881","Nashville"
"3255","nash.tn","55","1880","Nashville"
"3256","nash.tn","55","1879","Nashville"
"3257","nash.tn","55","1878","Nashville"
"3258","nash.tn","55","1877","Nashville"
"3259","nash.tn","55","1876","Nashville"
"3260","nash.tn","55","1875","Nashville"
"3261","nash.tn","55","1874","Nashville"
"3262","nash.tn","55","1873","Nashville"
"3263","nash.tn","55","1872","Nashville"
"3264","nash.tn","55","1871","Nashville"
"3265","nash.tn","55","1870","Nashville"
"3266","nash.tn","55","1869","Nashville"
"3267","nash.tn","55","1868","Nashville"
"3268","nash.tn","55","1867","Nashville"
"3269","nash.tn","55","1866","Nashville"
"3270","nash.tn","55","1865","Nashville"
"3271","nash.tn","55","1864","Nashville"
"3272","nash.tn","55","TIME GAP (Civil War)",NA
"3273","nash.tn","55","1861","Nashville"
"3274","nash.tn","55","1860","Nashville"
"3275","nash.tn","55","1859","Nashville"
"3276","nash.tn","55","1858","Nashville"
"3277","nash.tn","55","1857","Nashville"
"3278","nash.tn","55","1856","Nashville"
"3279","nash.tn","55","1855","Nashville"
"3280","nash.tn","55","1854","Nashville"
"3281","nash.tn","55","1853","Nashville"
"3282","nash.tn","55","1852","Nashville"
"3283","nash.tn","55","1851","Nashville"
"3284","nash.tn","55","1850","Nashville"
"3285","nash.tn","55","1849","Nashville"
"3286","nash.tn","55","1848","Nashville"
"3287","nash.tn","55","1847","Nashville"
"3288","nash.tn","55","1846","Nashville"
"3289","nash.tn","55","1845","Nashville"
"3290","nash.tn","55","1844","Nashville"
"3291","nash.tn","55","1843","Nashville"
"3292","nash.tn","55","1842","Nashville"
"3293","nash.tn","55","1841","Nashville"
"3294","nash.tn","55","1840","Nashville"
"3295","nash.tn","55","1839","Nashville"
"3296","nash.tn","55","1838",NA
"3297","nash.tn","55","1837",NA
"3298","nash.tn","55","1836",NA
"3299","nash.tn","55","1835",NA
"3300","nash.tn","55","1834",NA
"3301","nat.la","56","1895","Natchez"
"3302","nat.la","56","1894","Natchez"
"3303","nat.la","56","1893","Natchez"
"3304","nat.la","56","1892",NA
"3305","nat.la","56","1891","Natchez"
"3306","nat.la","56","1890","Natchez"
"3307","nat.la","56","1889","Natchez"
"3308","nat.la","56","1888","Natchez"
"3309","nat.la","56","1887","Natchez"
"3310","nat.la","56","1886","Natchez"
"3311","nat.la","56","1885","Natchez"
"3312","nat.la","56","1884","Natchez"
"3313","nat.la","56","1883","Natchez"
"3314","nat.la","56","1881","Natchez"
"3315","nat.la","56","1880","Natchez"
"3316","nat.la","56","1879","Natchez"
"3317","nat.la","56","1878","Natchez"
"3318","nat.la","56","1877","Natchez"
"3319","nat.la","56","1876","Natchez"
"3320","nat.la","56","1875","Natchez"
"3321","nat.la","56","1874","Natchez"
"3322","nat.la","56","1873","Natchez"
"3323","nat.la","56","1872","Natchez"
"3324","nat.la","56","1871","Natchez"
"3325","nat.la","56","1870","Natchez"
"3326","nat.la","56","1869","Natchez"
"3327","nat.la","56","1868","Natchez"
"3328","nat.la","56","1867","Natchez"
"3329","nat.la","56","1866","Natchez"
"3330","nat.la","56","1865","Natchez"
"3331","nat.la","56","1864","Natchez"
"3332","nat.la","56","TIME GAP (Civil War)",NA
"3333","nat.la","56","1861","Natchez"
"3334","nat.la","56","1860","Natchez 131"
"3335","nat.la","56","1859","Natchez"
"3336","nat.la","56","1858","Natchez"
"3337","nat.la","56","1857","Natchez"
"3338","nat.la","56","1856","Natchez (253"
"3339","nat.la","56","1855","Natchez"
"3340","nat.la","56","1854","Natchez"
"3341","nat.la","56","1853","Natchez"
"3342","nat.la","56","1852","Natchez"
"3343","nat.la","56","1851","Natchez"
"3344","nat.la","56","1850","Natchez"
"3345","nat.la","56","1849","Natchez"
"3346","nat.la","56","1848","Natchez"
"3347","nat.la","56","1847","Natchez"
"3348","nat.la","56","1846","Natchez"
"3349","nat.la","56","1845","Natchez"
"3350","nat.la","56","1844","Natchez"
"3351","nat.la","56","1843","Natchez"
"3352","nat.la","56","1842","Natchez"
"3353","nat.la","56","1841","Natchez"
"3354","nat.la","56","1840","Natchez"
"3355","nat.la","56","1839","Natchez"
"3356","nat.la","56","1838",NA
"3357","nat.la","56","1837",NA
"3358","nat.la","56","1836",NA
"3359","nat.la","56","1835",NA
"3360","nat.la","56","1834",NA
"3361","nat.ms","57","1895","Natchitoches"
"3362","nat.ms","57","1894","Natchitoches"
"3363","nat.ms","57","1893","Natchitoches"
"3364","nat.ms","57","1892",NA
"3365","nat.ms","57","1891","Natchitoches"
"3366","nat.ms","57","1890","Natchitoches"
"3367","nat.ms","57","1889","Natchitoches"
"3368","nat.ms","57","1888","Natchitoches"
"3369","nat.ms","57","1887","Natchitoches"
"3370","nat.ms","57","1886","Natchitoches"
"3371","nat.ms","57","1885","Natchitoches"
"3372","nat.ms","57","1884","Natchitoches"
"3373","nat.ms","57","1883","Natchitoches"
"3374","nat.ms","57","1881","Natchitoches"
"3375","nat.ms","57","1880","Natchitoches"
"3376","nat.ms","57","1879","Natchitoches"
"3377","nat.ms","57","1878","Natchitoches"
"3378","nat.ms","57","1877","Natchitoches"
"3379","nat.ms","57","1876","Natchitoches"
"3380","nat.ms","57","1875","Natchitoches"
"3381","nat.ms","57","1874","Natchitoches"
"3382","nat.ms","57","1873","Natchitoches"
"3383","nat.ms","57","1872","Natchitoches"
"3384","nat.ms","57","1871","Natchitoches"
"3385","nat.ms","57","1870","Natchitoches"
"3386","nat.ms","57","1869","Natchitoches"
"3387","nat.ms","57","1868","Natchitoches"
"3388","nat.ms","57","1867","Natchitoches"
"3389","nat.ms","57","1866","Natchitoches"
"3390","nat.ms","57","1865","Natchitoches"
"3391","nat.ms","57","1864","Natchitoches"
"3392","nat.ms","57","TIME GAP (Civil War)",NA
"3393","nat.ms","57","1861","Natchitoches"
"3394","nat.ms","57","1860","Natchitoches"
"3395","nat.ms","57","1859","Natchitoches"
"3396","nat.ms","57","1858","Natchitoches"
"3397","nat.ms","57","1857","Natchitoches"
"3398","nat.ms","57","1856","Natchitoches"
"3399","nat.ms","57","1855","Natchitoches"
"3400","nat.ms","57","1854","Natchitoches"
"3401","nat.ms","57","1853",NA
"3402","nat.ms","57","1852",NA
"3403","nat.ms","57","1851",NA
"3404","nat.ms","57","1850",NA
"3405","nat.ms","57","1849",NA
"3406","nat.ms","57","1848",NA
"3407","nat.ms","57","1847",NA
"3408","nat.ms","57","1846",NA
"3409","nat.ms","57","1845",NA
"3410","nat.ms","57","1844",NA
"3411","nat.ms","57","1843",NA
"3412","nat.ms","57","1842",NA
"3413","nat.ms","57","1841",NA
