"","instID","instName","year","count_ids","count_names","diocese"
"808","nes.wa.0030","St. Vincent's Male Orphan Asylum",1867,7,6,"nes"
"809","nes.wa.0030","St. Vincent's Male Orphan Asylum",1868,7,6,"nes"
"810","nes.wa.0030","St. Vincent's Male Orphan Asylum",1869,7,6,"nes"
"811","nes.wa.0030","St. Vincent's Male Orphan Asylum",1870,7,6,"nes"
"812","nes.wa.0032","Young Lady's Academy",1864,7,1,"nes"
"813","nes.wa.0032","Providence School",1865,7,1,"nes"
"814","nes.wa.0032","St. Joseph's Academy",1866,7,5,"nes"
"815","nes.wa.0032","St. Joseph's Academy",1867,7,5,"nes"
"816","nes.wa.0032","St. Joseph's Academy",1868,7,5,"nes"
"817","nes.wa.0032","St. Joseph's Academy",1869,7,5,"nes"
"818","nes.wa.0032","St. Joseph's Academy",1870,7,5,"nes"
"819","nes.wa.0034","Convent of the Sisters of Charity, House of Providence",1864,6,1,"nes"
"820","nes.wa.0034","Convent of the Sisters of Charity of the House of Providence",1865,6,5,"nes"
"821","nes.wa.0034","Convent of the Sisters of Charity of the House of Providence",1866,6,5,"nes"
"822","nes.wa.0034","Convent of the Sisters of Charity of the House of Providence",1867,6,5,"nes"
"823","nes.wa.0034","Convent of the Sisters of Charity of the House of Providence",1868,6,5,"nes"
"824","nes.wa.0034","Convent of the Sisters of Charity of the House of Providence",1869,6,5,"nes"
"825","nes.wa.0041","St. Ignatius",1864,5,1,"nes"
"826","nes.wa.0041","St. Ignatius'",1865,5,4,"nes"
"827","nes.wa.0041","St. Ignatius'",1866,5,4,"nes"
"828","nes.wa.0041","St. Ignatius'",1867,5,4,"nes"
"829","nes.wa.0041","St. Ignatius'",1868,5,4,"nes"
"830","new.la.0001","St. Louis Cathedral",1868,3,1,"new"
"831","new.la.0001","St. Louis' Cathedral",1869,3,2,"new"
"832","new.la.0001","St. Louis' Cathedral",1870,3,2,"new"
"833","new.la.0022","St. Thomas",1868,3,1,"new"
"834","new.la.0022","St. Henry's",1869,3,2,"new"
"835","new.la.0022","St. Henry's",1870,3,2,"new"
"836","new.la.0049","Chapel of Plaquemine Brule",1868,3,2,"new"
"837","new.la.0049","Chapel of Plaquemine Brule",1869,3,2,"new"
"838","new.la.0049","Chapel of Plaquemine Brulé",1870,3,1,"new"
"839","new.la.0102","St. Joseph's Parochial School for Boys",1868,3,2,"new"
"840","new.la.0102","St. Joseph's Parochial School for Boys",1869,3,2,"new"
"841","new.la.0102","St. Joseph's Parochial School",1870,3,1,"new"
"842","new.la.0144","Widows' Asylum",1868,3,2,"new"
"843","new.la.0144","Widows' Asylum",1869,3,2,"new"
"844","new.la.0144","Old Men and Women Asylum",1870,3,1,"new"
"845","new.la.0145","Infirm Old Men's Asylum",1868,3,2,"new"
"846","new.la.0145","Infirm Old Men's Asylum",1869,3,2,"new"
"847","new.la.0145","School for Colored Girls",1870,3,1,"new"
"848","new.nj.0007","St. Joseph's Chapel School-House",1866,5,2,"new"
"849","new.nj.0007","St. Joseph's Chapel School-House",1867,5,2,"new"
"850","new.nj.0007","St. Joseph's",1868,5,3,"new"
"851","new.nj.0007","St. Joseph's",1869,5,3,"new"
"852","new.nj.0007","St. Joseph's",1870,5,3,"new"
"853","new.nj.0024","St. Mary's, Star of the Sea",1866,5,3,"new"
"854","new.nj.0024","St. Mary's, Star of the Sea",1867,5,3,"new"
"855","new.nj.0024","St. Mary's, Star of the Sea",1868,5,3,"new"
"856","new.nj.0024","St. Mary's Star of the Sea",1869,5,2,"new"
"857","new.nj.0024","St. Mary's Star of the Sea",1870,5,2,"new"
"858","new.nj.0034","Church of the Immaculate Conception",1866,5,2,"new"
"859","new.nj.0034","Church of the Immaculate Conception",1867,5,2,"new"
"860","new.nj.0034","Immaculate Conception",1868,5,3,"new"
"861","new.nj.0034","Immaculate Conception",1869,5,3,"new"
"862","new.nj.0034","Immaculate Conception",1870,5,3,"new"
"863","new.nj.0061","Church of the Immaculate Conception",1866,5,1,"new"
"864","new.nj.0061","Immaculate Conception",1867,5,4,"new"
"865","new.nj.0061","Immaculate Conception",1868,5,4,"new"
"866","new.nj.0061","Immaculate Conception",1869,5,4,"new"
"867","new.nj.0061","Immaculate Conception",1870,5,4,"new"
"868","new.nj.0064","St. Mary Magdalene's",1866,5,1,"new"
"869","new.nj.0064","St. Mary Magdalen's",1867,5,4,"new"
"870","new.nj.0064","St. Mary Magdalen's",1868,5,4,"new"
"871","new.nj.0064","St. Mary Magdalen's",1869,5,4,"new"
"872","new.nj.0064","St. Mary Magdalen's",1870,5,4,"new"
"873","new.nj.0113","St. Michael's Retreat (Passionists)",1866,5,2,"new"
"874","new.nj.0113","St. Michael's Retreat (Passionists)",1867,5,2,"new"
"875","new.nj.0113","St. Michael's Retreat (Passionist Monastery)",1868,5,3,"new"
"876","new.nj.0113","St. Michael's Retreat (Passionist Monastery)",1869,5,3,"new"
"877","new.nj.0113","St. Michael's Retreat (Passionist Monastery)",1870,5,3,"new"
"878","new.nj.0117","St. Elizabeth's Academy",1866,5,4,"new"
"879","new.nj.0117","St. Elizabeth's Academy",1867,5,4,"new"
"880","new.nj.0117","St. Elizabeth's Academy for Girls",1868,5,1,"new"
"881","new.nj.0117","St. Elizabeth's Academy",1869,5,4,"new"
"882","new.nj.0117","St. Elizabeth's Academy",1870,5,4,"new"
"883","new.nj.0118","St. Joseph's Preparatory Boarding-School",1866,5,2,"new"
"884","new.nj.0118","St. Joseph's Preparatory Boarding-School",1867,5,2,"new"
"885","new.nj.0118","St. Joseph's Preparatory Boarding-School for Boys",1868,5,3,"new"
"886","new.nj.0118","St. Joseph's Preparatory Boarding-School for Boys",1869,5,3,"new"
"887","new.nj.0118","St. Joseph's Preparatory Boarding-School for Boys",1870,5,3,"new"
"888","new.nj.0136","Benedictine Convent",1866,4,2,"new"
"889","new.nj.0136","Benedictine Convent",1867,4,2,"new"
"890","new.nj.0136","St. Walburga's Convent",1869,4,2,"new"
"891","new.nj.0136","St. Walburga's Convent",1870,4,2,"new"
"892","new.nj.0138","St. Mary's Hospital of the Sisters of the Poor",1867,4,1,"new"
"893","new.nj.0138","St. Mary's Hospital",1868,4,3,"new"
"894","new.nj.0138","St. Mary's Hospital",1869,4,3,"new"
"895","new.nj.0138","St. Mary's Hospital",1870,4,3,"new"
"896","new.nj.0140","Hospital of St. Michael the Archangel",1868,3,1,"new"
"897","new.nj.0140","Hospital of Our Lady and St. Michael the Archangel",1869,3,2,"new"
"898","new.nj.0140","Hospital of Our Lady and St. Michael the Archangel",1870,3,2,"new"
"899","new.nj.0148","Convent of Sisters of Notre Dame",1866,2,1,"new"
"900","new.nj.0148","Convent of the Sisters of Notre Dame",1867,2,1,"new"
"901","new.nj.0149","House of Franciscan Sisters of the Poor",1866,2,1,"new"
"902","new.nj.0149","House of the Franciscan Sisters of the Poor",1867,2,1,"new"
"903","nyc.ny.0001","Convent of the Congregation of the Most Holy Redeemer",1866,4,3,"nyc"
"904","nyc.ny.0001","Convent of the Congregation of the Most Holy Redeemer",1867,4,3,"nyc"
"905","nyc.ny.0001","Convent of the Congregation of the Most Holy Redeemer",1868,4,3,"nyc"
"906","nyc.ny.0001","Congregation of the Most Holy Redeemer",1869,4,1,"nyc"
"907","nyc.ny.0004","House of Reception for Boys",1866,4,1,"nyc"
"908","nyc.ny.0004","Male Protectory",1867,4,3,"nyc"
"909","nyc.ny.0004","Male Protectory",1868,4,3,"nyc"
"910","nyc.ny.0004","Male Protectory",1869,4,3,"nyc"
"911","nyc.ny.0005","House of the Holy Angels",1866,4,1,"nyc"
"912","nyc.ny.0005","House of the Holy Angels, Female Protectory",1867,4,3,"nyc"
"913","nyc.ny.0005","House of the Holy Angels, Female Protectory",1868,4,3,"nyc"
"914","nyc.ny.0005","House of the Holy Angels, Female Protectory",1869,4,3,"nyc"
"915","nyc.ny.0006","St. Francis'",1865,4,2,"nyc"
"916","nyc.ny.0006","St. Francis'",1866,4,2,"nyc"
"917","nyc.ny.0006","St. Francis of Assisi",1867,4,2,"nyc"
"918","nyc.ny.0006","St. Francis of Assisi",1868,4,2,"nyc"
"919","nyc.ny.0051","St. Nicholas'",1865,6,1,"nyc"
"920","nyc.ny.0051","St. Nicholas",1866,6,5,"nyc"
"921","nyc.ny.0051","St. Nicholas",1867,6,5,"nyc"
"922","nyc.ny.0051","St. Nicholas",1868,6,5,"nyc"
"923","nyc.ny.0051","St. Nicholas",1869,6,5,"nyc"
"924","nyc.ny.0051","St. Nicholas",1870,6,5,"nyc"
"925","nyc.ny.0062","Epiphany",1869,2,1,"nyc"
"926","nyc.ny.0062","Church of the Epiphany",1870,2,1,"nyc"
"927","nyc.ny.0065","St. John the Baptist's",1865,6,1,"nyc"
"928","nyc.ny.0065","St. John Baptist",1866,6,2,"nyc"
"929","nyc.ny.0065","St. John Baptist",1867,6,2,"nyc"
"930","nyc.ny.0065","St. John Baptist's",1868,6,3,"nyc"
"931","nyc.ny.0065","St. John Baptist's",1869,6,3,"nyc"
"932","nyc.ny.0065","St. John Baptist's",1870,6,3,"nyc"
"933","nyc.ny.0067","St. Gabriel's",1865,6,5,"nyc"
"934","nyc.ny.0067","St. Gabriel's",1866,6,5,"nyc"
"935","nyc.ny.0067","St. Gabriel's",1867,6,5,"nyc"
"936","nyc.ny.0067","St. Gabriel's",1868,6,5,"nyc"
"937","nyc.ny.0067","St. Gabriel's",1869,6,5,"nyc"
"938","nyc.ny.0067","St. Gabriels'",1870,6,1,"nyc"
"939","nyc.ny.0070","St. Boniface",1865,6,3,"nyc"
"940","nyc.ny.0070","St. Boniface",1866,6,3,"nyc"
"941","nyc.ny.0070","St. Boniface",1867,6,3,"nyc"
"942","nyc.ny.0070","St. Boniface's",1868,6,3,"nyc"
"943","nyc.ny.0070","St. Boniface's",1869,6,3,"nyc"
"944","nyc.ny.0070","St. Boniface's",1870,6,3,"nyc"
"945","nyc.ny.0072","St. John the Evangelist's",1865,6,4,"nyc"
"946","nyc.ny.0072","St. John the Evangelist",1866,6,2,"nyc"
"947","nyc.ny.0072","St. John the Evangelist",1867,6,2,"nyc"
"948","nyc.ny.0072","St. John the Evangelist's",1868,6,4,"nyc"
"949","nyc.ny.0072","St. John the Evangelist's",1869,6,4,"nyc"
"950","nyc.ny.0072","St. John the Evangelist's",1870,6,4,"nyc"
"951","nyc.ny.0075","St. Lawrence",1865,6,3,"nyc"
"952","nyc.ny.0075","St. Lawrence",1866,6,3,"nyc"
"953","nyc.ny.0075","St. Lawrence",1867,6,3,"nyc"
"954","nyc.ny.0075","St. Lawrence's",1868,6,3,"nyc"
"955","nyc.ny.0075","St. Lawrence's",1869,6,3,"nyc"
"956","nyc.ny.0075","St. Lawrence's",1870,6,3,"nyc"
"957","nyc.ny.0091","Chapel of Convent of Mercy",1867,4,1,"nyc"
"958","nyc.ny.0091","Chapel of St. Mary's Orphan Asylum",1868,4,3,"nyc"
"959","nyc.ny.0091","Chapel of St. Mary's Orphan Asylum",1869,4,3,"nyc"
"960","nyc.ny.0091","Chapel of St. Mary's Orphan Asylum",1870,4,3,"nyc"
"961","nyc.ny.0132","St. Rose",1865,6,5,"nyc"
"962","nyc.ny.0132","St. Rose's",1866,6,1,"nyc"
"963","nyc.ny.0132","St. Rose",1867,6,5,"nyc"
"964","nyc.ny.0132","St. Rose",1868,6,5,"nyc"
"965","nyc.ny.0132","St. Rose",1869,6,5,"nyc"
"966","nyc.ny.0132","St. Rose",1870,6,5,"nyc"
"967","nyc.ny.0135","Church of Our Lady",1865,6,2,"nyc"
"968","nyc.ny.0135","Church of Our Lady",1866,6,2,"nyc"
"969","nyc.ny.0135","Our Lady of Mercy",1867,6,4,"nyc"
"970","nyc.ny.0135","Our Lady of Mercy",1868,6,4,"nyc"
"971","nyc.ny.0135","Our Lady of Mercy",1869,6,4,"nyc"
"972","nyc.ny.0135","Our Lady of Mercy",1870,6,4,"nyc"
"973","nyc.ny.0142","Regina Coeli",1865,6,5,"nyc"
"974","nyc.ny.0142","Regina Coeli",1866,6,5,"nyc"
"975","nyc.ny.0142","Regina Coeli",1867,6,5,"nyc"
"976","nyc.ny.0142","Regina Coeli",1868,6,5,"nyc"
"977","nyc.ny.0142","Regina Coeli",1869,6,5,"nyc"
"978","nyc.ny.0142","Regina Ceoli",1870,6,1,"nyc"
"979","nyc.ny.0146","St. _______",1868,3,2,"nyc"
"980","nyc.ny.0146","St. _______",1869,3,2,"nyc"
"981","nyc.ny.0146","St. Joseph's",1870,3,1,"nyc"
"982","nyc.ny.0150","St. Joachim",1865,6,2,"nyc"
"983","nyc.ny.0150","St. Joachim",1866,6,2,"nyc"
"984","nyc.ny.0150","St. Joachim's",1867,6,4,"nyc"
"985","nyc.ny.0150","St. Joachim's",1868,6,4,"nyc"
"986","nyc.ny.0150","St. Joachim's",1869,6,4,"nyc"
"987","nyc.ny.0150","St. Joachim's",1870,6,4,"nyc"
"988","nyc.ny.0151","Immaculate Conception of B.V.M.",1865,6,1,"nyc"
"989","nyc.ny.0151","Immaculate Conception, B.V.M.",1866,6,1,"nyc"
"990","nyc.ny.0151","Immaculate Conception B.V.M.",1867,6,4,"nyc"
"991","nyc.ny.0151","Immaculate Conception B.V.M.",1868,6,4,"nyc"
"992","nyc.ny.0151","Immaculate Conception B.V.M.",1869,6,4,"nyc"
"993","nyc.ny.0151","Immaculate Conception B.V.M.",1870,6,4,"nyc"
"994","nyc.ny.0166","St. Joseph's",1867,4,1,"nyc"
"995","nyc.ny.0166","St. Mary's",1868,4,3,"nyc"
"996","nyc.ny.0166","St. Mary's",1869,4,3,"nyc"
"997","nyc.ny.0166","St. Mary's",1870,4,3,"nyc"
"998","nyc.ny.0174","Immaculate Conception of B.V.M.",1865,6,2,"nyc"
"999","nyc.ny.0174","Immaculate Conception of B.V.M.",1866,6,2,"nyc"
"1000","nyc.ny.0174","Immaculate Conception B.V.M.",1867,6,4,"nyc"
"1001","nyc.ny.0174","Immaculate Conception B.V.M.",1868,6,4,"nyc"
"1002","nyc.ny.0174","Immaculate Conception B.V.M.",1869,6,4,"nyc"
"1003","nyc.ny.0174","Immaculate Conception B.V.M.",1870,6,4,"nyc"
"1004","nyc.ny.0176","St. Joseph's",1867,4,1,"nyc"
"1005","nyc.ny.0176","Church of the Nativity",1868,4,3,"nyc"
"1006","nyc.ny.0176","Church of the Nativity",1869,4,3,"nyc"
"1007","nyc.ny.0176","Church of the Nativity",1870,4,3,"nyc"
"1008","nyc.ny.0203","Immaculate Conception of B.V.M.",1865,6,2,"nyc"
"1009","nyc.ny.0203","Immaculate Conception of B.V.M.",1866,6,2,"nyc"
"1010","nyc.ny.0203","Immaculate Conception B.V.M.",1867,6,4,"nyc"
"1011","nyc.ny.0203","Immaculate Conception B.V.M.",1868,6,4,"nyc"
"1012","nyc.ny.0203","Immaculate Conception B.V.M.",1869,6,4,"nyc"
"1013","nyc.ny.0203","Immaculate Conception B.V.M.",1870,6,4,"nyc"
"1014","nyc.ny.0207","St. Ignatius' Seminary",1866,5,1,"nyc"
"1015","nyc.ny.0207","St. Ignatius' House of Retreat",1867,5,4,"nyc"
"1016","nyc.ny.0207","St. Ignatius' House of Retreat",1868,5,4,"nyc"
"1017","nyc.ny.0207","St. Ignatius' House of Retreat",1869,5,4,"nyc"
"1018","nyc.ny.0207","St. Ignatius' House of Retreat",1870,5,4,"nyc"
"1019","nyc.ny.0209","St. Alphonsus Convent of the Congregation of the Most Holy Redeemer",1867,4,1,"nyc"
"1020","nyc.ny.0209","St. Alphonsus' Convent of the Congregation of the Most Holy Redeemer",1868,4,3,"nyc"
"1021","nyc.ny.0209","St. Alphonsus' Convent of the Congregation of the Most Holy Redeemer",1869,4,3,"nyc"
"1022","nyc.ny.0209","St. Alphonsus' Convent of the Congregation of the Most Holy Redeemer",1870,4,3,"nyc"
"1023","nyc.ny.0224","The Academy of our Lady of Mercy",1866,5,2,"nyc"
"1024","nyc.ny.0224","The Academy of our Lady of Mercy",1867,5,2,"nyc"
"1025","nyc.ny.0224","Catharine's Academy of Our Lady of Mercy",1868,5,2,"nyc"
"1026","nyc.ny.0224","Catharine's Academy of Our Lady of Mercy",1869,5,2,"nyc"
"1027","nyc.ny.0224","St. Catharine's Academy of Our Lady of Mercy",1870,5,1,"nyc"
"1028","nyc.ny.0231","Convent of the Sisters of St. Dominic",1866,5,1,"nyc"
"1029","nyc.ny.0231","Convent of the Sisters of the Order of St. Dominic",1867,5,4,"nyc"
"1030","nyc.ny.0231","Convent of the Sisters of the Order of St. Dominic",1868,5,4,"nyc"
"1031","nyc.ny.0231","Convent of the Sisters of the Order of St. Dominic",1869,5,4,"nyc"
"1032","nyc.ny.0231","Convent of the Sisters of the Order of St. Dominic",1870,5,4,"nyc"
"1033","nyc.ny.0234","Convent of the Little Sisters of the Poor",1866,5,1,"nyc"
"1034","nyc.ny.0234","Convent of the Sisters of the Poor of St. Francis",1867,5,4,"nyc"
"1035","nyc.ny.0234","Convent of the Sisters of the Poor of St. Francis",1868,5,4,"nyc"
"1036","nyc.ny.0234","Convent of the Sisters of the Poor of St. Francis",1869,5,4,"nyc"
"1037","nyc.ny.0234","Convent of the Sisters of the Poor of St. Francis",1870,5,4,"nyc"
"1038","nyc.ny.0235","Convent of the Sisters of the Third Order of St. Francis",1866,5,1,"nyc"
"1039","nyc.ny.0235","Convent of the Missionary Sisters of the Third Order of St. Francis",1867,5,4,"nyc"
"1040","nyc.ny.0235","Convent of the Missionary Sisters of the Third Order of St. Francis",1868,5,4,"nyc"
"1041","nyc.ny.0235","Convent of the Missionary Sisters of the Third Order of St. Francis",1869,5,4,"nyc"
"1042","nyc.ny.0235","Convent of the Missionary Sisters of the Third Order of St. Francis",1870,5,4,"nyc"
"1043","nyc.ny.0243","Academy of the Holy Cross",1866,5,1,"nyc"
"1044","nyc.ny.0243","Holy Cross Academy",1867,5,4,"nyc"
"1045","nyc.ny.0243","Holy Cross Academy",1868,5,4,"nyc"
"1046","nyc.ny.0243","Holy Cross Academy",1869,5,4,"nyc"
"1047","nyc.ny.0243","Holy Cross Academy",1870,5,4,"nyc"
"1048","nyc.ny.0253","St. Peter's School",1866,5,1,"nyc"
"1049","nyc.ny.0253","St. Peter's Academy",1867,5,4,"nyc"
"1050","nyc.ny.0253","St. Peter's Academy",1868,5,4,"nyc"
"1051","nyc.ny.0253","St. Peter's Academy",1869,5,4,"nyc"
"1052","nyc.ny.0253","St. Peter's Academy",1870,5,4,"nyc"
"1053","nyc.ny.0326","St. Rose's",1867,4,1,"nyc"
"1054","nyc.ny.0326","St. Rose",1868,4,3,"nyc"
"1055","nyc.ny.0326","St. Rose",1869,4,3,"nyc"
"1056","nyc.ny.0326","St. Rose",1870,4,3,"nyc"
"1057","nyc.ny.0349","St. Vincent's Orphan Asylum",1866,5,1,"nyc"
"1058","nyc.ny.0349","St. Vincent de Paul's Orphan Asylum",1867,5,4,"nyc"
"1059","nyc.ny.0349","St. Vincent de Paul's Orphan Asylum",1868,5,4,"nyc"
"1060","nyc.ny.0349","St. Vincent de Paul's Orphan Asylum",1869,5,4,"nyc"
"1061","nyc.ny.0349","St. Vincent de Paul's Orphan Asylum",1870,5,4,"nyc"
"1062","nyc.ny.0350","St. Stephen's Home for Destitute Little Girls",1868,3,1,"nyc"
"1063","nyc.ny.0350","St. Stephen's Home for Destitute Children",1869,3,2,"nyc"
"1064","nyc.ny.0350","St. Stephen's Home for Destitute Children",1870,3,2,"nyc"
"1065","nyc.ny.0354","St. Francis' German Charitable Hospital",1866,5,1,"nyc"
"1066","nyc.ny.0354","St. Francis' German Hospital",1867,5,4,"nyc"
"1067","nyc.ny.0354","St. Francis' German Hospital",1868,5,4,"nyc"
"1068","nyc.ny.0354","St. Francis' German Hospital",1869,5,4,"nyc"
"1069","nyc.ny.0354","St. Francis' German Hospital",1870,5,4,"nyc"
"1070","nyc.ny.0357","St. Alphonsus' School",1866,2,1,"nyc"
"1071","nyc.ny.0357","The Society for the Protection of Destitute Roman Catholic Children in the City of New York",1870,2,1,"nyc"
"1072","nyc.ny.0358","Manhattanville",1866,2,1,"nyc"
"1073","nyc.ny.0358","Asylum for Foundlings",1870,2,1,"nyc"
"1074","oma.ne.0030","The Academy of the Sister of Mercy",1866,5,1,"oma"
"1075","oma.ne.0030","Academy of Mount St. Mary's",1867,5,4,"oma"
"1076","oma.ne.0030","Academy of Mount St. Mary's",1868,5,4,"oma"
"1077","oma.ne.0030","Academy of Mount St. Mary's",1869,5,4,"oma"
"1078","oma.ne.0030","Academy of Mount St. Mary's",1870,5,4,"oma"
"1079","oma.ne.0031","Academy",1866,5,3,"oma"
"1080","oma.ne.0031","Academy",1867,5,3,"oma"
"1081","oma.ne.0031","Academy",1868,5,3,"oma"
"1082","oma.ne.0031","Academy of St. Benedict",1869,5,2,"oma"
"1083","oma.ne.0031","Academy of St. Benedict",1870,5,2,"oma"
"1084","oma.ne.0032","The Male and Female Schools of St. Philip Neri",1864,7,3,"oma"
"1085","oma.ne.0032","The Male and Female Schools of St. Philip Neri",1865,7,3,"oma"
"1086","oma.ne.0032","The Male and Female Schools of St. Philip Neri",1866,7,3,"oma"
"1087","oma.ne.0032","Day Schools",1867,7,4,"oma"
"1088","oma.ne.0032","Day Schools",1868,7,4,"oma"
"1089","oma.ne.0032","Day Schools",1869,7,4,"oma"
"1090","oma.ne.0032","Day Schools",1870,7,4,"oma"
"1091","oma.ne.0033","St. Benedict's School for Males and Females",1864,7,2,"oma"
"1092","oma.ne.0033","St. Benedict's School for Males and Females",1865,7,2,"oma"
"1093","oma.ne.0033","Day School",1866,7,1,"oma"
"1094","oma.ne.0033","Day Schools",1867,7,4,"oma"
"1095","oma.ne.0033","Day Schools",1868,7,4,"oma"
"1096","oma.ne.0033","Day Schools",1869,7,4,"oma"
"1097","oma.ne.0033","Day Schools",1870,7,4,"oma"
"1098","ore.or.0002","Sacred Heart",1864,7,1,"ore"
"1099","ore.or.0002","Sacred Heart's Church",1865,7,6,"ore"
"1100","ore.or.0002","Sacred Heart's Church",1866,7,6,"ore"
"1101","ore.or.0002","Sacred Heart's Church",1867,7,6,"ore"
"1102","ore.or.0002","Sacred Heart's Church",1868,7,6,"ore"
"1103","ore.or.0002","Sacred Heart's Church",1869,7,6,"ore"
"1104","ore.or.0002","Sacred Heart's Church",1870,7,6,"ore"
"1105","ore.or.0073","St. Mary's Academy",1864,7,2,"ore"
"1106","ore.or.0073","St. Mary's Academy",1865,7,2,"ore"
"1107","ore.or.0073","City or Parish School",1866,7,1,"ore"
"1108","ore.or.0073","City Parochial",1867,7,4,"ore"
"1109","ore.or.0073","City Parochial",1868,7,4,"ore"
"1110","ore.or.0073","City Parochial",1869,7,4,"ore"
"1111","ore.or.0073","City Parochial",1870,7,4,"ore"
"1112","ore.or.0074","St. Mary's Academy for Young Ladies",1864,7,1,"ore"
"1113","ore.or.0074","St. Mary's Academy",1865,7,6,"ore"
"1114","ore.or.0074","St. Mary's Academy",1866,7,6,"ore"
"1115","ore.or.0074","St. Mary's Academy",1867,7,6,"ore"
"1116","ore.or.0074","St. Mary's Academy",1868,7,6,"ore"
"1117","ore.or.0074","St. Mary's Academy",1869,7,6,"ore"
"1118","ore.or.0074","St. Mary's Academy",1870,7,6,"ore"
"1119","phi.pa.0017","St. Malachy's",1868,3,2,"phi"
"1120","phi.pa.0017","St. Malachi's",1869,3,1,"phi"
"1121","phi.pa.0017","St. Malachy's",1870,3,2,"phi"
"1122","phi.pa.0022","Church of the Annunciation",1868,3,1,"phi"
"1123","phi.pa.0022","Church of the Annunciation of the B.V.M.",1869,3,2,"phi"
"1124","phi.pa.0022","Church of the Annunciation of the B.V.M.",1870,3,2,"phi"
"1125","phi.pa.0023","St. Edward's the Confessor",1868,3,1,"phi"
"1126","phi.pa.0023","St. Edward's, the Confessor",1869,3,2,"phi"
"1127","phi.pa.0023","St. Edward's, the Confessor",1870,3,2,"phi"
"1128","phi.pa.0024","St. Bonifacius'",1868,3,2,"phi"
"1129","phi.pa.0024","St. Bonifacius'",1869,3,2,"phi"
"1130","phi.pa.0024","St. Bonufacu's",1870,3,1,"phi"
"1131","phi.pa.0025","St. Charles Borromeo's",1869,2,1,"phi"
"1132","phi.pa.0025","Chapel of St. Charles Borromeo",1870,2,1,"phi"
"1133","phi.pa.0028","St. Gregory's (West-Philadelphia)",1868,3,2,"phi"
"1134","phi.pa.0028","St. Gregory's (West-Philadelphia)",1869,3,2,"phi"
"1135","phi.pa.0028","Our Mother of Sorrows",1870,3,1,"phi"
"1136","phi.pa.0037","Immaculate Conception",1868,3,1,"phi"
"1137","phi.pa.0037","Immaculate Conception of the B.V.M.",1869,3,2,"phi"
"1138","phi.pa.0037","Immaculate Conception of the B.V.M.",1870,3,2,"phi"
"1139","phi.pa.0038","St. Mary our Lady of Consolation",1868,3,1,"phi"
"1140","phi.pa.0038","St. Mary Our Lady of Consolation",1869,3,2,"phi"
"1141","phi.pa.0038","St. Mary Our Lady of Consolation",1870,3,2,"phi"
"1142","phi.pa.0054","Our Lady of Mount Carmel",1868,3,1,"phi"
"1143","phi.pa.0054","Our Lady of Mt. Carmel",1869,3,2,"phi"
"1144","phi.pa.0054","Our Lady of Mt. Carmel",1870,3,2,"phi"
"1145","phi.pa.0074","St. Malachy's",1868,3,2,"phi"
"1146","phi.pa.0074","St. Malachy's",1869,3,2,"phi"
"1147","phi.pa.0074","St. Malachi's",1870,3,1,"phi"
"1148","phi.pa.0085","St. Charles Borromeo",1868,3,1,"phi"
"1149","phi.pa.0085","St. Charles Borromeo's",1869,3,2,"phi"
"1150","phi.pa.0085","St. Charles Borromeo's",1870,3,2,"phi"
"1151","phi.pa.0087","Nativity of the Blessed Virgin Mary",1868,3,2,"phi"
"1152","phi.pa.0087","Nativity of the Blessed Virgin Mary",1869,3,2,"phi"
"1153","phi.pa.0087","Nativity of the Blessed Virgin",1870,3,1,"phi"
"1154","phi.pa.0088","St. Thomas of Villanova",1868,3,1,"phi"
"1155","phi.pa.0088","St. Thomas of Villa Nova",1869,3,2,"phi"
"1156","phi.pa.0088","St. Thomas of Villa Nova",1870,3,2,"phi"
"1157","phi.pa.0089","St. Dennis'",1868,3,2,"phi"
"1158","phi.pa.0089","St. Dennis'",1869,3,2,"phi"
"1159","phi.pa.0089","St. Denis'",1870,3,1,"phi"
"1160","phi.pa.0128","St. ------",1868,3,2,"phi"
"1161","phi.pa.0128","St. ------",1869,3,2,"phi"
"1162","phi.pa.0128","Church of the Holy Family",1870,3,1,"phi"
"1163","phi.pa.0138","St. Fidelis'",1868,3,2,"phi"
"1164","phi.pa.0138","St. Fidelis'",1869,3,2,"phi"
"1165","phi.pa.0138","St. Fidelis",1870,3,1,"phi"
"1166","phi.pa.0151","Brothers of the Christian Schools Academy",1868,3,1,"phi"
"1167","phi.pa.0151","La Salle College",1869,3,2,"phi"
"1168","phi.pa.0151","La Salle College",1870,3,2,"phi"
"1169","phi.pa.0169","Convent of the Sisters of the Third Order of St. Francis Assisium",1868,3,2,"phi"
"1170","phi.pa.0169","Convent of the Third Order of St. Francis",1869,3,1,"phi"
"1171","phi.pa.0169","Convent of the Sisters of the Third Order of St. Francis Assisium",1870,3,2,"phi"
"1172","phi.pa.0173","Oblate Sisters of Providence",1868,3,1,"phi"
"1173","phi.pa.0173","Convent of the Oblate Sisters of Providence",1869,3,2,"phi"
"1174","phi.pa.0173","Convent of the Oblate Sisters of Providence",1870,3,2,"phi"
"1175","phi.pa.0174","St. Joseph's Academy",1868,3,2,"phi"
"1176","phi.pa.0174","St. Joseph's Academy",1869,3,2,"phi"
"1177","phi.pa.0174","Mount St. Murray's Academy",1870,3,1,"phi"
"1178","phi.pa.0175","Academy of the Immaculate Conception",1868,3,2,"phi"
